categoria	subcategoria	letter	mode	answer	difficulty	description	acceptedAnswers
Preguntas de cultura general	Musica Nacional	N	startsWith	N.D.I - No Demuestra Interés	normal	Banda de Hardcore punk.	
Preguntas de cultura general	Musica Nacional	N	startsWith	Nacha Guevara	normal	actriz y cantante argentina.	
Preguntas de cultura general	Musica Nacional	N	startsWith	Nacho Cedrún	normal	Nombre real: Cedrún, Ignacio Cantor y compositor (2 mayo 1980 - ) Lugar de nacimiento: Buenos Aires Argentina.	
Preguntas de cultura general	Musica Nacional	N	startsWith	Nacho Prado y Daniel Campos	normal	artista, musico o grupo argentino registrado en Wikidata.	
Preguntas de cultura general	Musica Nacional	N	startsWith	Nacho Smilari	normal	guitarrista de rock argentino.	
Preguntas de cultura general	Musica Nacional	N	startsWith	Nachtgeblüt	normal	artista, musico o grupo argentino registrado en Wikidata.	
Preguntas de cultura general	Musica Nacional	N	startsWith	Nada Que Perder	normal	banda argentina de rock, punk rock y heavy metal.	
Preguntas de cultura general	Musica Nacional	N	startsWith	Nadia Di Cello	normal	actriz argentina.	
Preguntas de cultura general	Musica Nacional	N	startsWith	Nadia Larcher	normal	cantante argentina.	
Preguntas de cultura general	Musica Nacional	N	startsWith	Nadia Szachniuk	normal	cantante argentina.	
Preguntas de cultura general	Musica Nacional	Ñ	contains	107 Faunos	normal	grupo musical de Argentina.	
Preguntas de cultura general	Musica Nacional	Ñ	contains	34 Puñaladas	normal	grupo de tango argentino.	
Preguntas de cultura general	Musica Nacional	Ñ	contains	A.N.I.M.A.L.	normal	grupo musical de Argentina.	
Preguntas de cultura general	Musica Nacional	Ñ	contains	Abel Aznar	normal	poeta, compositor y letrista argentino.	
Preguntas de cultura general	Musica Nacional	Ñ	contains	Abel Bedrune	normal	bandoneonista, compositor y director de orquesta argentino dedicado al tango (1889–1967).	
Preguntas de cultura general	Musica Nacional	Ñ	contains	Abel Pintos	normal	cantante, compositor y productor argentino.	
Preguntas de cultura general	Musica Nacional	Ñ	contains	Abel Visconti	normal	cantante de Argentina.	
Preguntas de cultura general	Musica Nacional	Ñ	contains	Acho Manzi	normal	poeta argentino dedicado al tango (1933-2013), hijo de Homero Manzi.	
Preguntas de cultura general	Musica Nacional	Ñ	contains	Ada Falcón	normal	cantante y actriz argentina.	
Preguntas de cultura general	Musica Nacional	Ñ	contains	Adelaida Saraceni	normal	cantante ítaloargentina.	
Preguntas de cultura general	Musica Nacional	O	startsWith	O'Connor	normal	Banda argentina de Heavy metal.	
Preguntas de cultura general	Musica Nacional	O	startsWith	Obra Inversa	normal	band from Argentina.	
Preguntas de cultura general	Musica Nacional	O	startsWith	Octafonic	normal	artista, musico o grupo argentino registrado en Wikidata.	
Preguntas de cultura general	Musica Nacional	O	startsWith	Octavio Corvalán	normal	especialista en literatura, docente, hispanista, músico (1923-1999).	
Preguntas de cultura general	Musica Nacional	O	startsWith	Octavio López	normal	compositor argentino.	
Preguntas de cultura general	Musica Nacional	O	startsWith	Odoghan	normal	Banda de rock argentina.	
Preguntas de cultura general	Musica Nacional	O	startsWith	Ojos de Piedra	normal	grupo musical de Argentina.	
Preguntas de cultura general	Musica Nacional	O	startsWith	Ojos Locos	normal	banda argentina.	
Preguntas de cultura general	Musica Nacional	O	startsWith	Olga Cucinotta	normal	Latin American composer.	
Preguntas de cultura general	Musica Nacional	O	startsWith	Olga Gutiérrez	normal	cantante argentinaecuatoriana.	
Preguntas de cultura general	Musica Nacional	P	startsWith	Pablo 'Sarco' Cano	normal	músico argentino.	
Preguntas de cultura general	Musica Nacional	P	startsWith	Pablo Aguirre	normal	Argentinian composer and pianist.	
Preguntas de cultura general	Musica Nacional	P	startsWith	Pablo Andrés Martínez	normal	actor y cantante argentino.	
Preguntas de cultura general	Musica Nacional	P	startsWith	Pablo Bas	normal	compositor argentino.	
Preguntas de cultura general	Musica Nacional	P	startsWith	Pablo Bernaba	normal	Nombre real: Bernaba, Pablo Nicolás Bandoneonista, director y compositor (7 noviembre 1975 - ) Lugar de nacimiento: Rosario (Santa Fe) Argentina.	
Preguntas de cultura general	Musica Nacional	P	startsWith	Pablo Elorza	normal	músico argentino.	
Preguntas de cultura general	Musica Nacional	P	startsWith	Pablo Etcheverry	normal	compositor argentino.	
Preguntas de cultura general	Musica Nacional	P	startsWith	Pablo Fernando Tisera	normal	Argentinean songwriter.	
Preguntas de cultura general	Musica Nacional	P	startsWith	Pablo Furman	normal	compositor estadounidense.	
Preguntas de cultura general	Musica Nacional	P	startsWith	Pablo Goldstein	normal	músico argentino.	
Preguntas de cultura general	Musica Nacional	Q	contains	Adolfo Rosquellas	normal	compositor y director de orquesta argentino (1900-1964).	
Preguntas de cultura general	Musica Nacional	Q	contains	Adrián Chauque	normal	Cantante de cumbia.	
Preguntas de cultura general	Musica Nacional	Q	contains	Alfredo Bevilacqua	normal	Argentinian composer and pianist (1874-1942).	
Preguntas de cultura general	Musica Nacional	Q	contains	Álvaro Caledonio Casquero	normal	cantante argentino.	
Preguntas de cultura general	Musica Nacional	Q	contains	Ana Carrique	normal	Compositora musical.	
Preguntas de cultura general	Musica Nacional	Q	contains	Aquelarre	normal	grupo musical de Argentina.	
Preguntas de cultura general	Musica Nacional	Q	contains	Aquiles Roggero	normal	Argentinian composer and musician.	
Preguntas de cultura general	Musica Nacional	Q	contains	Atahualpa Yupanqui	normal	cantautor argentino.	
Preguntas de cultura general	Musica Nacional	Q	contains	Attaque 77	normal	grupo musical de Argentina.	
Preguntas de cultura general	Musica Nacional	Q	contains	Aurora Alquinta	normal	cantante argentina.	
Preguntas de cultura general	Musica Nacional	R	startsWith	Rabito	normal	músico argentino.	
Preguntas de cultura general	Musica Nacional	R	startsWith	Rafa Arcaute	normal	musical artist.	
Preguntas de cultura general	Musica Nacional	R	startsWith	Rafael Amor	normal	cantautor argentino.	
Preguntas de cultura general	Musica Nacional	R	startsWith	Rafael Cisca	normal	Nombre real: Cisca, Rafael Vicente Seudónimo/s: Alejandro Fernández Cantor (24 noviembre 1907 - 1978) Lugar de nacimiento: Buenos Aires Argentina.	
Preguntas de cultura general	Musica Nacional	R	startsWith	Rafael Iriarte	normal	guitarrista argentino.	
Preguntas de cultura general	Musica Nacional	R	startsWith	Rafael Lagares	normal	tenor argentino.	
Preguntas de cultura general	Musica Nacional	R	startsWith	Rafael Miguel Sánchez	normal	pianista argentino.	
Preguntas de cultura general	Musica Nacional	R	startsWith	Rafael Moyano Lopez	normal	artista, musico o grupo argentino registrado en Wikidata.	
Preguntas de cultura general	Musica Nacional	R	startsWith	Rafael Paeta	normal	Argentine poet and musician.	
Preguntas de cultura general	Musica Nacional	R	startsWith	Rafael Rossi	normal	compositor argentino.	
Preguntas de cultura general	Musica Nacional	S	startsWith	S.U.R. Somos una Rebelión	normal	artista, musico o grupo argentino registrado en Wikidata.	
Preguntas de cultura general	Musica Nacional	S	startsWith	Sabeth Pérez	normal	cantante argentina.	
Preguntas de cultura general	Musica Nacional	S	startsWith	Sabina Olmos	normal	actriz y cantante de tango argentina.	
Preguntas de cultura general	Musica Nacional	S	startsWith	Sabrina Garciarena	normal	actriz y cantante argentina.	
Preguntas de cultura general	Musica Nacional	S	startsWith	Sabrina Sabrok	normal	actriz, modelo y cantante argentina.	
Preguntas de cultura general	Musica Nacional	S	startsWith	Sabroso	normal	banda argentina.	
Preguntas de cultura general	Musica Nacional	S	startsWith	Sabú	normal	cantante argentino.	
Preguntas de cultura general	Musica Nacional	S	startsWith	Sacramento	normal	grupo musical de Argentina.	
Preguntas de cultura general	Musica Nacional	S	startsWith	Salastkbron	normal	Cantante y compositor argentino.	
Preguntas de cultura general	Musica Nacional	S	startsWith	Salta La Banca	normal	grupo musical de Argentina.	
Preguntas de cultura general	Musica Nacional	T	startsWith	Tade Blum	normal	Músico argentino, cantante y compositor.	
Preguntas de cultura general	Musica Nacional	T	startsWith	Tamango	normal	tangos por martel su bib,iografia.	
Preguntas de cultura general	Musica Nacional	T	startsWith	Tamara Castro	normal	cantante argentina.	
Preguntas de cultura general	Musica Nacional	T	startsWith	Tan Biónica	normal	grupo musical de Argentina.	
Preguntas de cultura general	Musica Nacional	T	startsWith	Tanghetto	normal	proyecto de electrotango y neotango.	
Preguntas de cultura general	Musica Nacional	T	startsWith	Tango X2	normal	artista, musico o grupo argentino registrado en Wikidata.	
Preguntas de cultura general	Musica Nacional	T	startsWith	Tangocrisis	normal	organization.	
Preguntas de cultura general	Musica Nacional	T	startsWith	Tanguito	normal	músico y cantautor argentino.	
Preguntas de cultura general	Musica Nacional	T	startsWith	Tano Genaro	normal	bandoneonista, guitarrista, pianista, compositor y director de orquesta argentino.	
Preguntas de cultura general	Musica Nacional	T	startsWith	Tantor	normal	banda de rock progresivo argentina.	
Preguntas de cultura general	Musica Nacional	U	startsWith	Ubaldo de Lío	normal	guitarrista y compositor argentino de tango (1929-2012).	
Preguntas de cultura general	Musica Nacional	U	startsWith	Uctumi	normal	cantante argentino.	
Preguntas de cultura general	Musica Nacional	U	startsWith	Ulfhethnar	normal	Argentine band.	
Preguntas de cultura general	Musica Nacional	U	startsWith	Ulises Butrón	normal	músico argentino.	
Preguntas de cultura general	Musica Nacional	U	startsWith	Ulises Eyherabide	normal	cantante de rock de Argentina.	
Preguntas de cultura general	Musica Nacional	U	startsWith	Ulises Mauro Bueno	normal	cantante argentino de cuarteto.	
Preguntas de cultura general	Musica Nacional	U	startsWith	Ultratango	normal	artista, musico o grupo argentino registrado en Wikidata.	
Preguntas de cultura general	Musica Nacional	U	startsWith	Unos Panas Ahi	normal	banda de rock argentino-venezolano.	
Preguntas de cultura general	Musica Nacional	U	startsWith	Uña Ramos	normal	músico argentino.	
Preguntas de cultura general	Musica Nacional	U	startsWith	Uriel Lozano	normal	Cantante argentino.	
Preguntas de cultura general	Musica Nacional	V	startsWith	V.I.D.A	normal	banda argentina de heavy metal.	
Preguntas de cultura general	Musica Nacional	V	startsWith	V8	normal	grupo musical de Argentina.	
Preguntas de cultura general	Musica Nacional	V	startsWith	Vago	normal	Banda argentina.	
Preguntas de cultura general	Musica Nacional	V	startsWith	Valdo Sciammarella	normal	compositor argentino.	
Preguntas de cultura general	Musica Nacional	V	startsWith	Valen Etchegoyen	normal	cantante argentina.	
Preguntas de cultura general	Musica Nacional	V	startsWith	Valentín Scagliola	normal	músico argentino.	
Preguntas de cultura general	Musica Nacional	V	startsWith	Valentín y los Volcanes	normal	artista, musico o grupo argentino registrado en Wikidata.	
Preguntas de cultura general	Musica Nacional	V	startsWith	Valentina Cooke	normal	musica argentina.	
Preguntas de cultura general	Musica Nacional	V	startsWith	Valentina Zenere	normal	actriz, cantante y modelo argentina.	
Preguntas de cultura general	Musica Nacional	V	startsWith	Valeria Gastaldi	normal	actriz y cantante argentina.	
Preguntas de cultura general	Musica Nacional	W	contains	Adolfo Waitzman	normal	compositor argentino.	
Preguntas de cultura general	Musica Nacional	W	contains	Akiko Kawarai	normal	artista argentino-japonesa.	
Preguntas de cultura general	Musica Nacional	W	contains	Alan Weimer	normal	Músico y compositor argentino.	
Preguntas de cultura general	Musica Nacional	W	contains	Alberto Williams	normal	compositor argentino.	
Preguntas de cultura general	Musica Nacional	W	contains	Alicia Weingarten	normal	Latin American composer.	
Preguntas de cultura general	Musica Nacional	W	contains	Andrés Lewin	normal	compositor Español.	
Preguntas de cultura general	Musica Nacional	W	contains	Carlos Shaw	normal	músico argentino.	
Preguntas de cultura general	Musica Nacional	W	contains	Celsa Mel Gowland	normal	cantante argentina.	
Preguntas de cultura general	Musica Nacional	W	contains	Crow Dominions	normal	Banda argentina de metal extremo.	
Preguntas de cultura general	Musica Nacional	W	contains	David Wapner	normal	poeta, narrador y músico argentino.	
Preguntas de cultura general	Musica Nacional	X	contains	Alex Caniggia	normal	actor y cantante argentino.	
Preguntas de cultura general	Musica Nacional	X	contains	Alex Fox	normal	músico argentino.	
Preguntas de cultura general	Musica Nacional	X	contains	Alex Nante	normal	compositor argentino.	
Preguntas de cultura general	Musica Nacional	X	contains	Alex Tapia	normal	músico argentino.	
Preguntas de cultura general	Musica Nacional	X	contains	Alexei Dimitrievich	normal	artista y músico.	
Preguntas de cultura general	Musica Nacional	X	contains	Axel	normal	cantante y compositor argentino.	
Preguntas de cultura general	Musica Nacional	X	contains	Axel Krygier	normal	músico, compositor e intérprete argentino.	
Preguntas de cultura general	Musica Nacional	X	contains	Banda XXI	normal	grupo músical de Argentina.	
Preguntas de cultura general	Musica Nacional	X	contains	Calixto Aranda	normal	músico argentino.	
Preguntas de cultura general	Musica Nacional	X	contains	Calixto Sallago	normal	Nombre real: Sallago, Calixto Bandoneonista y compositor (14 agosto 1909 - 3 agosto 1969) Lugar de nacimiento: Buenos Aires Argentina.	
Preguntas de cultura general	Musica Nacional	Y	contains	Abel Fleury	normal	guitarrista y compositor argentino.	
Preguntas de cultura general	Musica Nacional	Y	contains	Abraham Jurafsky	normal	músico argentino.	
Preguntas de cultura general	Musica Nacional	Y	contains	Adrián y los dados negros	normal	Argentinean musical group.	
Preguntas de cultura general	Musica Nacional	Y	contains	Adriel Yanel	normal	cantautor, compositor, guitarrista, productor discográfico, mago e ilusionista argentino.	
Preguntas de cultura general	Musica Nacional	Y	contains	Agua Sucia y Los Mareados	normal	grupo musical argentino.	
Preguntas de cultura general	Musica Nacional	Y	contains	Agustín Almeyda	normal	cantante de Argentina.	
Preguntas de cultura general	Musica Nacional	Y	contains	Ahyre	normal	conjunto argentino de balada folclorica.	
Preguntas de cultura general	Musica Nacional	Y	contains	Alan Duffy	normal	músico argentino.	
Preguntas de cultura general	Musica Nacional	Y	contains	Alan Sutton y las criaturitas de la ansiedad	normal	banda musical argentina.	
Preguntas de cultura general	Musica Nacional	Y	contains	Alberto Lysy	normal	músico argentino.	
Preguntas de cultura general	Musica Nacional	Z	contains	Abel Aznar	normal	poeta, compositor y letrista argentino.	
Preguntas de cultura general	Musica Nacional	Z	contains	Acho Manzi	normal	poeta argentino dedicado al tango (1933-2013), hijo de Homero Manzi.	
Preguntas de cultura general	Musica Nacional	Z	contains	Adolfo Waitzman	normal	compositor argentino.	
Preguntas de cultura general	Musica Nacional	Z	contains	Adrián Abonizio	normal	compositor argentino.	
Preguntas de cultura general	Musica Nacional	Z	contains	Adrián Biniez	normal	director de cine argentino.	
Preguntas de cultura general	Musica Nacional	Z	contains	Adrián Goizueta	normal	músico, compositor, arreglista, guitarrista, cantante y profesor universitario argentino-costarricense.	
Preguntas de cultura general	Musica Nacional	Z	contains	Adrián Zambelli	normal	bailarín y actor argentino.	
Preguntas de cultura general	Musica Nacional	Z	contains	Alambre González	normal	músico de rock y blues argentino.	
Preguntas de cultura general	Musica Nacional	Z	contains	Alan Lez	normal	músico argentino.	
Preguntas de cultura general	Musica Nacional	Z	contains	Alberto Celenza	normal	Nombre real: Celenza, Alberto Violinista, bandoneonista, contrabajista y compositor (11 marzo 1903 - 13 septiembre 1981) Lugar de nacimiento: Buenos Aires Argentina.	
