categoria;subcategoria;letter;mode;answer;difficulty;description;acceptedAnswers
Preguntas de cultura general;Musica Nacional;N;startsWith;Nito Mestre;normal;Esta pregunta apunta a un dato reconocido de musica nacional: Integrante de Sui Generis junto a Charly Garcia.;
Preguntas de cultura general;Musica Nacional;N;startsWith;Nito Mestre;normal;Ultima pista de la serie: Integrante de Sui Generis junto a Charly Garcia.;
Preguntas de cultura general;Musica Nacional;Ñ;startsWith;Ñu;normal;Grupo español de rock usado como referencia en escenas metaleras argentinas.;
Preguntas de cultura general;Musica Nacional;Ñ;startsWith;Ñu;normal;En musica nacional, identifica la respuesta asociada a esta pista: Grupo español de rock usado como referencia en escenas metaleras argentinas.;
Preguntas de cultura general;Musica Nacional;Ñ;startsWith;Ñu;normal;Pista ampliada de musica nacional: Grupo español de rock usado como referencia en escenas metaleras argentinas.;
Preguntas de cultura general;Musica Nacional;Ñ;startsWith;Ñu;normal;Referencia clave dentro de musica nacional: Grupo español de rock usado como referencia en escenas metaleras argentinas.;
Preguntas de cultura general;Musica Nacional;Ñ;startsWith;Ñu;normal;Para responder, pensa en este dato de musica nacional: Grupo español de rock usado como referencia en escenas metaleras argentinas.;
Preguntas de cultura general;Musica Nacional;Ñ;startsWith;Ñu;normal;Dato distintivo de musica nacional: Grupo español de rock usado como referencia en escenas metaleras argentinas.;
Preguntas de cultura general;Musica Nacional;Ñ;startsWith;Ñu;normal;Nombre, titulo o concepto buscado en musica nacional: Grupo español de rock usado como referencia en escenas metaleras argentinas.;
Preguntas de cultura general;Musica Nacional;Ñ;startsWith;Ñu;normal;Pista de contexto argentino: Grupo español de rock usado como referencia en escenas metaleras argentinas.;
Preguntas de cultura general;Musica Nacional;Ñ;startsWith;Ñu;normal;Esta pregunta apunta a un dato reconocido de musica nacional: Grupo español de rock usado como referencia en escenas metaleras argentinas.;
Preguntas de cultura general;Musica Nacional;Ñ;startsWith;Ñu;normal;Ultima pista de la serie: Grupo español de rock usado como referencia en escenas metaleras argentinas.;
Preguntas de cultura general;Musica Nacional;O;startsWith;Oconnor;normal;Banda de metal argentino fundada por Claudio O Connor.;O'Connor, Oconnor
Preguntas de cultura general;Musica Nacional;O;startsWith;Oconnor;normal;En musica nacional, identifica la respuesta asociada a esta pista: Banda de metal argentino fundada por Claudio O Connor.;O'Connor, Oconnor
Preguntas de cultura general;Musica Nacional;O;startsWith;Oconnor;normal;Pista ampliada de musica nacional: Banda de metal argentino fundada por Claudio O Connor.;O'Connor, Oconnor
Preguntas de cultura general;Musica Nacional;O;startsWith;Oconnor;normal;Referencia clave dentro de musica nacional: Banda de metal argentino fundada por Claudio O Connor.;O'Connor, Oconnor
Preguntas de cultura general;Musica Nacional;O;startsWith;Oconnor;normal;Para responder, pensa en este dato de musica nacional: Banda de metal argentino fundada por Claudio O Connor.;O'Connor, Oconnor
Preguntas de cultura general;Musica Nacional;O;startsWith;Oconnor;normal;Dato distintivo de musica nacional: Banda de metal argentino fundada por Claudio O Connor.;O'Connor, Oconnor
Preguntas de cultura general;Musica Nacional;O;startsWith;Oconnor;normal;Nombre, titulo o concepto buscado en musica nacional: Banda de metal argentino fundada por Claudio O Connor.;O'Connor, Oconnor
Preguntas de cultura general;Musica Nacional;O;startsWith;Oconnor;normal;Pista de contexto argentino: Banda de metal argentino fundada por Claudio O Connor.;O'Connor, Oconnor
Preguntas de cultura general;Musica Nacional;O;startsWith;Oconnor;normal;Esta pregunta apunta a un dato reconocido de musica nacional: Banda de metal argentino fundada por Claudio O Connor.;O'Connor, Oconnor
Preguntas de cultura general;Musica Nacional;O;startsWith;Oconnor;normal;Ultima pista de la serie: Banda de metal argentino fundada por Claudio O Connor.;O'Connor, Oconnor
Preguntas de cultura general;Musica Nacional;P;startsWith;Pescado Rabioso;normal;Banda de Spinetta que edito Artaud.;
Preguntas de cultura general;Musica Nacional;P;startsWith;Pescado Rabioso;normal;En musica nacional, identifica la respuesta asociada a esta pista: Banda de Spinetta que edito Artaud.;
Preguntas de cultura general;Musica Nacional;P;startsWith;Pescado Rabioso;normal;Pista ampliada de musica nacional: Banda de Spinetta que edito Artaud.;
Preguntas de cultura general;Musica Nacional;P;startsWith;Pescado Rabioso;normal;Referencia clave dentro de musica nacional: Banda de Spinetta que edito Artaud.;
Preguntas de cultura general;Musica Nacional;P;startsWith;Pescado Rabioso;normal;Para responder, pensa en este dato de musica nacional: Banda de Spinetta que edito Artaud.;
Preguntas de cultura general;Musica Nacional;P;startsWith;Pescado Rabioso;normal;Dato distintivo de musica nacional: Banda de Spinetta que edito Artaud.;
Preguntas de cultura general;Musica Nacional;P;startsWith;Pescado Rabioso;normal;Nombre, titulo o concepto buscado en musica nacional: Banda de Spinetta que edito Artaud.;
Preguntas de cultura general;Musica Nacional;P;startsWith;Pescado Rabioso;normal;Pista de contexto argentino: Banda de Spinetta que edito Artaud.;
Preguntas de cultura general;Musica Nacional;P;startsWith;Pescado Rabioso;normal;Esta pregunta apunta a un dato reconocido de musica nacional: Banda de Spinetta que edito Artaud.;
Preguntas de cultura general;Musica Nacional;P;startsWith;Pescado Rabioso;normal;Ultima pista de la serie: Banda de Spinetta que edito Artaud.;
Preguntas de cultura general;Musica Nacional;Q;startsWith;Quilapayun;normal;Grupo chileno muy escuchado en circuitos folkloricos argentinos.;Quilapayun, Quilapayún
Preguntas de cultura general;Musica Nacional;Q;startsWith;Quilapayun;normal;En musica nacional, identifica la respuesta asociada a esta pista: Grupo chileno muy escuchado en circuitos folkloricos argentinos.;Quilapayun, Quilapayún
Preguntas de cultura general;Musica Nacional;Q;startsWith;Quilapayun;normal;Pista ampliada de musica nacional: Grupo chileno muy escuchado en circuitos folkloricos argentinos.;Quilapayun, Quilapayún
Preguntas de cultura general;Musica Nacional;Q;startsWith;Quilapayun;normal;Referencia clave dentro de musica nacional: Grupo chileno muy escuchado en circuitos folkloricos argentinos.;Quilapayun, Quilapayún
Preguntas de cultura general;Musica Nacional;Q;startsWith;Quilapayun;normal;Para responder, pensa en este dato de musica nacional: Grupo chileno muy escuchado en circuitos folkloricos argentinos.;Quilapayun, Quilapayún
Preguntas de cultura general;Musica Nacional;Q;startsWith;Quilapayun;normal;Dato distintivo de musica nacional: Grupo chileno muy escuchado en circuitos folkloricos argentinos.;Quilapayun, Quilapayún
Preguntas de cultura general;Musica Nacional;Q;startsWith;Quilapayun;normal;Nombre, titulo o concepto buscado en musica nacional: Grupo chileno muy escuchado en circuitos folkloricos argentinos.;Quilapayun, Quilapayún
Preguntas de cultura general;Musica Nacional;Q;startsWith;Quilapayun;normal;Pista de contexto argentino: Grupo chileno muy escuchado en circuitos folkloricos argentinos.;Quilapayun, Quilapayún
Preguntas de cultura general;Musica Nacional;Q;startsWith;Quilapayun;normal;Esta pregunta apunta a un dato reconocido de musica nacional: Grupo chileno muy escuchado en circuitos folkloricos argentinos.;Quilapayun, Quilapayún
Preguntas de cultura general;Musica Nacional;Q;startsWith;Quilapayun;normal;Ultima pista de la serie: Grupo chileno muy escuchado en circuitos folkloricos argentinos.;Quilapayun, Quilapayún
Preguntas de cultura general;Musica Nacional;R;startsWith;Rata Blanca;normal;Banda argentina de hard rock y heavy metal.;
Preguntas de cultura general;Musica Nacional;R;startsWith;Rata Blanca;normal;En musica nacional, identifica la respuesta asociada a esta pista: Banda argentina de hard rock y heavy metal.;
Preguntas de cultura general;Musica Nacional;R;startsWith;Rata Blanca;normal;Pista ampliada de musica nacional: Banda argentina de hard rock y heavy metal.;
Preguntas de cultura general;Musica Nacional;R;startsWith;Rata Blanca;normal;Referencia clave dentro de musica nacional: Banda argentina de hard rock y heavy metal.;
Preguntas de cultura general;Musica Nacional;R;startsWith;Rata Blanca;normal;Para responder, pensa en este dato de musica nacional: Banda argentina de hard rock y heavy metal.;
Preguntas de cultura general;Musica Nacional;R;startsWith;Rata Blanca;normal;Dato distintivo de musica nacional: Banda argentina de hard rock y heavy metal.;
Preguntas de cultura general;Musica Nacional;R;startsWith;Rata Blanca;normal;Nombre, titulo o concepto buscado en musica nacional: Banda argentina de hard rock y heavy metal.;
Preguntas de cultura general;Musica Nacional;R;startsWith;Rata Blanca;normal;Pista de contexto argentino: Banda argentina de hard rock y heavy metal.;
Preguntas de cultura general;Musica Nacional;R;startsWith;Rata Blanca;normal;Esta pregunta apunta a un dato reconocido de musica nacional: Banda argentina de hard rock y heavy metal.;
Preguntas de cultura general;Musica Nacional;R;startsWith;Rata Blanca;normal;Ultima pista de la serie: Banda argentina de hard rock y heavy metal.;
Preguntas de cultura general;Musica Nacional;S;startsWith;Soda Stereo;normal;Trio liderado por Gustavo Cerati.;
Preguntas de cultura general;Musica Nacional;S;startsWith;Soda Stereo;normal;En musica nacional, identifica la respuesta asociada a esta pista: Trio liderado por Gustavo Cerati.;
Preguntas de cultura general;Musica Nacional;S;startsWith;Soda Stereo;normal;Pista ampliada de musica nacional: Trio liderado por Gustavo Cerati.;
Preguntas de cultura general;Musica Nacional;S;startsWith;Soda Stereo;normal;Referencia clave dentro de musica nacional: Trio liderado por Gustavo Cerati.;
Preguntas de cultura general;Musica Nacional;S;startsWith;Soda Stereo;normal;Para responder, pensa en este dato de musica nacional: Trio liderado por Gustavo Cerati.;
Preguntas de cultura general;Musica Nacional;S;startsWith;Soda Stereo;normal;Dato distintivo de musica nacional: Trio liderado por Gustavo Cerati.;
Preguntas de cultura general;Musica Nacional;S;startsWith;Soda Stereo;normal;Nombre, titulo o concepto buscado en musica nacional: Trio liderado por Gustavo Cerati.;
Preguntas de cultura general;Musica Nacional;S;startsWith;Soda Stereo;normal;Pista de contexto argentino: Trio liderado por Gustavo Cerati.;
Preguntas de cultura general;Musica Nacional;S;startsWith;Soda Stereo;normal;Esta pregunta apunta a un dato reconocido de musica nacional: Trio liderado por Gustavo Cerati.;
Preguntas de cultura general;Musica Nacional;S;startsWith;Soda Stereo;normal;Ultima pista de la serie: Trio liderado por Gustavo Cerati.;
Preguntas de cultura general;Musica Nacional;T;startsWith;Tan Bionica;normal;Banda pop rock liderada por Chano.;Tan Bionica, Tan Biónica
Preguntas de cultura general;Musica Nacional;T;startsWith;Tan Bionica;normal;En musica nacional, identifica la respuesta asociada a esta pista: Banda pop rock liderada por Chano.;Tan Bionica, Tan Biónica
Preguntas de cultura general;Musica Nacional;T;startsWith;Tan Bionica;normal;Pista ampliada de musica nacional: Banda pop rock liderada por Chano.;Tan Bionica, Tan Biónica
Preguntas de cultura general;Musica Nacional;T;startsWith;Tan Bionica;normal;Referencia clave dentro de musica nacional: Banda pop rock liderada por Chano.;Tan Bionica, Tan Biónica
Preguntas de cultura general;Musica Nacional;T;startsWith;Tan Bionica;normal;Para responder, pensa en este dato de musica nacional: Banda pop rock liderada por Chano.;Tan Bionica, Tan Biónica
Preguntas de cultura general;Musica Nacional;T;startsWith;Tan Bionica;normal;Dato distintivo de musica nacional: Banda pop rock liderada por Chano.;Tan Bionica, Tan Biónica
Preguntas de cultura general;Musica Nacional;T;startsWith;Tan Bionica;normal;Nombre, titulo o concepto buscado en musica nacional: Banda pop rock liderada por Chano.;Tan Bionica, Tan Biónica
Preguntas de cultura general;Musica Nacional;T;startsWith;Tan Bionica;normal;Pista de contexto argentino: Banda pop rock liderada por Chano.;Tan Bionica, Tan Biónica
Preguntas de cultura general;Musica Nacional;T;startsWith;Tan Bionica;normal;Esta pregunta apunta a un dato reconocido de musica nacional: Banda pop rock liderada por Chano.;Tan Bionica, Tan Biónica
Preguntas de cultura general;Musica Nacional;T;startsWith;Tan Bionica;normal;Ultima pista de la serie: Banda pop rock liderada por Chano.;Tan Bionica, Tan Biónica
Preguntas de cultura general;Musica Nacional;U;startsWith;Usted Señalemelo;normal;Banda mendocina de indie rock.;Usted Señalemelo, Usted Senalemelo
Preguntas de cultura general;Musica Nacional;U;startsWith;Usted Señalemelo;normal;En musica nacional, identifica la respuesta asociada a esta pista: Banda mendocina de indie rock.;Usted Señalemelo, Usted Senalemelo
Preguntas de cultura general;Musica Nacional;U;startsWith;Usted Señalemelo;normal;Pista ampliada de musica nacional: Banda mendocina de indie rock.;Usted Señalemelo, Usted Senalemelo
Preguntas de cultura general;Musica Nacional;U;startsWith;Usted Señalemelo;normal;Referencia clave dentro de musica nacional: Banda mendocina de indie rock.;Usted Señalemelo, Usted Senalemelo
Preguntas de cultura general;Musica Nacional;U;startsWith;Usted Señalemelo;normal;Para responder, pensa en este dato de musica nacional: Banda mendocina de indie rock.;Usted Señalemelo, Usted Senalemelo
Preguntas de cultura general;Musica Nacional;U;startsWith;Usted Señalemelo;normal;Dato distintivo de musica nacional: Banda mendocina de indie rock.;Usted Señalemelo, Usted Senalemelo
Preguntas de cultura general;Musica Nacional;U;startsWith;Usted Señalemelo;normal;Nombre, titulo o concepto buscado en musica nacional: Banda mendocina de indie rock.;Usted Señalemelo, Usted Senalemelo
Preguntas de cultura general;Musica Nacional;U;startsWith;Usted Señalemelo;normal;Pista de contexto argentino: Banda mendocina de indie rock.;Usted Señalemelo, Usted Senalemelo
Preguntas de cultura general;Musica Nacional;U;startsWith;Usted Señalemelo;normal;Esta pregunta apunta a un dato reconocido de musica nacional: Banda mendocina de indie rock.;Usted Señalemelo, Usted Senalemelo
Preguntas de cultura general;Musica Nacional;U;startsWith;Usted Señalemelo;normal;Ultima pista de la serie: Banda mendocina de indie rock.;Usted Señalemelo, Usted Senalemelo
Preguntas de cultura general;Musica Nacional;V;startsWith;Virus;normal;Banda platense liderada por Federico Moura.;
Preguntas de cultura general;Musica Nacional;V;startsWith;Virus;normal;En musica nacional, identifica la respuesta asociada a esta pista: Banda platense liderada por Federico Moura.;
Preguntas de cultura general;Musica Nacional;V;startsWith;Virus;normal;Pista ampliada de musica nacional: Banda platense liderada por Federico Moura.;
Preguntas de cultura general;Musica Nacional;V;startsWith;Virus;normal;Referencia clave dentro de musica nacional: Banda platense liderada por Federico Moura.;
Preguntas de cultura general;Musica Nacional;V;startsWith;Virus;normal;Para responder, pensa en este dato de musica nacional: Banda platense liderada por Federico Moura.;
Preguntas de cultura general;Musica Nacional;V;startsWith;Virus;normal;Dato distintivo de musica nacional: Banda platense liderada por Federico Moura.;
Preguntas de cultura general;Musica Nacional;V;startsWith;Virus;normal;Nombre, titulo o concepto buscado en musica nacional: Banda platense liderada por Federico Moura.;
Preguntas de cultura general;Musica Nacional;V;startsWith;Virus;normal;Pista de contexto argentino: Banda platense liderada por Federico Moura.;
Preguntas de cultura general;Musica Nacional;V;startsWith;Virus;normal;Esta pregunta apunta a un dato reconocido de musica nacional: Banda platense liderada por Federico Moura.;
Preguntas de cultura general;Musica Nacional;V;startsWith;Virus;normal;Ultima pista de la serie: Banda platense liderada por Federico Moura.;
Preguntas de cultura general;Musica Nacional;W;startsWith;Wos;normal;Rapero argentino surgido de competencias de freestyle.;
Preguntas de cultura general;Musica Nacional;W;startsWith;Wos;normal;En musica nacional, identifica la respuesta asociada a esta pista: Rapero argentino surgido de competencias de freestyle.;
Preguntas de cultura general;Musica Nacional;W;startsWith;Wos;normal;Pista ampliada de musica nacional: Rapero argentino surgido de competencias de freestyle.;
Preguntas de cultura general;Musica Nacional;W;startsWith;Wos;normal;Referencia clave dentro de musica nacional: Rapero argentino surgido de competencias de freestyle.;
Preguntas de cultura general;Musica Nacional;W;startsWith;Wos;normal;Para responder, pensa en este dato de musica nacional: Rapero argentino surgido de competencias de freestyle.;
Preguntas de cultura general;Musica Nacional;W;startsWith;Wos;normal;Dato distintivo de musica nacional: Rapero argentino surgido de competencias de freestyle.;
Preguntas de cultura general;Musica Nacional;W;startsWith;Wos;normal;Nombre, titulo o concepto buscado en musica nacional: Rapero argentino surgido de competencias de freestyle.;
Preguntas de cultura general;Musica Nacional;W;startsWith;Wos;normal;Pista de contexto argentino: Rapero argentino surgido de competencias de freestyle.;
Preguntas de cultura general;Musica Nacional;W;startsWith;Wos;normal;Esta pregunta apunta a un dato reconocido de musica nacional: Rapero argentino surgido de competencias de freestyle.;
Preguntas de cultura general;Musica Nacional;W;startsWith;Wos;normal;Ultima pista de la serie: Rapero argentino surgido de competencias de freestyle.;
Preguntas de cultura general;Musica Nacional;X;contains;Los Ex;normal;Banda de rock alternativo cuyo nombre incluye la letra dificil.;
Preguntas de cultura general;Musica Nacional;X;contains;Los Ex;normal;En musica nacional, identifica la respuesta asociada a esta pista: Banda de rock alternativo cuyo nombre incluye la letra dificil.;
Preguntas de cultura general;Musica Nacional;X;contains;Los Ex;normal;Pista ampliada de musica nacional: Banda de rock alternativo cuyo nombre incluye la letra dificil.;
Preguntas de cultura general;Musica Nacional;X;contains;Los Ex;normal;Referencia clave dentro de musica nacional: Banda de rock alternativo cuyo nombre incluye la letra dificil.;
Preguntas de cultura general;Musica Nacional;X;contains;Los Ex;normal;Para responder, pensa en este dato de musica nacional: Banda de rock alternativo cuyo nombre incluye la letra dificil.;
Preguntas de cultura general;Musica Nacional;X;contains;Los Ex;normal;Dato distintivo de musica nacional: Banda de rock alternativo cuyo nombre incluye la letra dificil.;
Preguntas de cultura general;Musica Nacional;X;contains;Los Ex;normal;Nombre, titulo o concepto buscado en musica nacional: Banda de rock alternativo cuyo nombre incluye la letra dificil.;
Preguntas de cultura general;Musica Nacional;X;contains;Los Ex;normal;Pista de contexto argentino: Banda de rock alternativo cuyo nombre incluye la letra dificil.;
Preguntas de cultura general;Musica Nacional;X;contains;Los Ex;normal;Esta pregunta apunta a un dato reconocido de musica nacional: Banda de rock alternativo cuyo nombre incluye la letra dificil.;
Preguntas de cultura general;Musica Nacional;X;contains;Los Ex;normal;Ultima pista de la serie: Banda de rock alternativo cuyo nombre incluye la letra dificil.;
Preguntas de cultura general;Musica Nacional;Y;startsWith;Yupanqui;normal;Apellido artistico de Atahualpa, referente del folklore argentino.;
Preguntas de cultura general;Musica Nacional;Y;startsWith;Yupanqui;normal;En musica nacional, identifica la respuesta asociada a esta pista: Apellido artistico de Atahualpa, referente del folklore argentino.;
Preguntas de cultura general;Musica Nacional;Y;startsWith;Yupanqui;normal;Pista ampliada de musica nacional: Apellido artistico de Atahualpa, referente del folklore argentino.;
Preguntas de cultura general;Musica Nacional;Y;startsWith;Yupanqui;normal;Referencia clave dentro de musica nacional: Apellido artistico de Atahualpa, referente del folklore argentino.;
Preguntas de cultura general;Musica Nacional;Y;startsWith;Yupanqui;normal;Para responder, pensa en este dato de musica nacional: Apellido artistico de Atahualpa, referente del folklore argentino.;
Preguntas de cultura general;Musica Nacional;Y;startsWith;Yupanqui;normal;Dato distintivo de musica nacional: Apellido artistico de Atahualpa, referente del folklore argentino.;
Preguntas de cultura general;Musica Nacional;Y;startsWith;Yupanqui;normal;Nombre, titulo o concepto buscado en musica nacional: Apellido artistico de Atahualpa, referente del folklore argentino.;
Preguntas de cultura general;Musica Nacional;Y;startsWith;Yupanqui;normal;Pista de contexto argentino: Apellido artistico de Atahualpa, referente del folklore argentino.;
Preguntas de cultura general;Musica Nacional;Y;startsWith;Yupanqui;normal;Esta pregunta apunta a un dato reconocido de musica nacional: Apellido artistico de Atahualpa, referente del folklore argentino.;
Preguntas de cultura general;Musica Nacional;Y;startsWith;Yupanqui;normal;Ultima pista de la serie: Apellido artistico de Atahualpa, referente del folklore argentino.;
Preguntas de cultura general;Musica Nacional;Z;startsWith;Zitarrosa;normal;Cantautor uruguayo de enorme influencia en el folklore rioplatense.;
Preguntas de cultura general;Musica Nacional;Z;startsWith;Zitarrosa;normal;En musica nacional, identifica la respuesta asociada a esta pista: Cantautor uruguayo de enorme influencia en el folklore rioplatense.;
Preguntas de cultura general;Musica Nacional;Z;startsWith;Zitarrosa;normal;Pista ampliada de musica nacional: Cantautor uruguayo de enorme influencia en el folklore rioplatense.;
Preguntas de cultura general;Musica Nacional;Z;startsWith;Zitarrosa;normal;Referencia clave dentro de musica nacional: Cantautor uruguayo de enorme influencia en el folklore rioplatense.;
Preguntas de cultura general;Musica Nacional;Z;startsWith;Zitarrosa;normal;Para responder, pensa en este dato de musica nacional: Cantautor uruguayo de enorme influencia en el folklore rioplatense.;
Preguntas de cultura general;Musica Nacional;Z;startsWith;Zitarrosa;normal;Dato distintivo de musica nacional: Cantautor uruguayo de enorme influencia en el folklore rioplatense.;
Preguntas de cultura general;Musica Nacional;Z;startsWith;Zitarrosa;normal;Nombre, titulo o concepto buscado en musica nacional: Cantautor uruguayo de enorme influencia en el folklore rioplatense.;
Preguntas de cultura general;Musica Nacional;Z;startsWith;Zitarrosa;normal;Pista de contexto argentino: Cantautor uruguayo de enorme influencia en el folklore rioplatense.;
Preguntas de cultura general;Musica Nacional;Z;startsWith;Zitarrosa;normal;Esta pregunta apunta a un dato reconocido de musica nacional: Cantautor uruguayo de enorme influencia en el folklore rioplatense.;
Preguntas de cultura general;Musica Nacional;Z;startsWith;Zitarrosa;normal;Ultima pista de la serie: Cantautor uruguayo de enorme influencia en el folklore rioplatense.;
